"동별(1)",동별(2),동별(3),2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023
"합계",동대문구,휘경2동,26133,1.05,24889,25735,1.05,24510,25519,1.05,24304,25467,1.05,24254,25205,1.05,24005,25147,1.05,23950,25068,1.05,23874,24992,1.05,23802,24847,1.05,23663.80952,24666,1.05,23491,25163,1.05,23965
"합계",동대문구,청량리동,24821,1.2,20684,24584,1.2,20487,24019,1.2,20016,23560,1.2,19633,23063,1.2,19219,22527,1.2,18773,21808,1.2,18173,20432,1.2,17027,19280,1.2,16066.66667,19094,1.2,15912,19347,1.2,16123
"합계",동대문구,용신동,32856,1.61,20407,32629,1.61,20266,33210,1.61,20627,33484,1.61,20798,32957,1.61,20470,31961,1.61,19852,32144,1.61,19965,32602,1.61,20250,33055,1.61,20531.0559,36137,1.61,22445,40088,1.61,24899
"합계",동대문구,제기동,28945,1.18,24530,28883,1.18,24477,28850,1.18,24449,28551,1.18,24196,27770,1.18,23534,27576,1.18,23369,27364,1.18,23190,27017,1.18,22896,26577,1.18,22522.88136,26484,1.18,22444,25501,1.18,21611
"합계",동대문구,전농1동,33027,1.19,27754,31997,1.19,26888,31254,1.21,25830,30779,1.21,25437,29916,1.19,25139,30988,1.19,26040,31075,1.19,26113,30722,1.19,25817,29699,1.19,24957.14286,29220,1.19,24555,32897,1.19,27645
"합계",동대문구,전농2동,21593,0.86,25108,21387,0.86,24869,21234,0.86,24691,20793,0.86,24178,20436,0.86,23763,20351,0.86,23664,19990,0.86,23244,19449,0.86,22615,18876,0.86,21948.83721,18629,0.86,21662,18432,0.86,21433
"합계",동대문구,답십리2동,31563,0.8,39454,30027,0.8,37534,29504,0.8,36880,30291,0.85,35636,29722,0.85,34967,28970,0.85,34082,30486,0.85,35866,29486,0.85,34689,28595,0.85,33641.17647,28055,0.85,33006,27854,0.85,32769
"합계",동대문구,장안1동,37990,1.25,30392,37591,1.25,30073,38017,1.25,30414,38812,1.25,31050,39593,1.25,31674,39212,1.25,31370,39153,1.25,31322,39287,1.25,31430,38794,1.25,31035.2,38677,1.25,30942,38032,1.25,30426
"합계",동대문구,장안2동,32682,1.08,30261,32673,1.08,30253,32289,1.09,29623,31441,1.09,28845,31447,1.09,28850,31649,1.09,29036,33045,1.09,30317,33339,1.09,30586,32791,1.09,30083.48624,32685,1.09,29986,33020,1.09,30294
"합계",동대문구,이문1동,33194,1.04,31917,32201,1.04,30963,32433,1.04,31186,32045,1.04,30813,31172,1.04,29973,26940,1.04,25904,22311,1.04,21453,21205,1.04,20389,20870,1.04,20067.30769,21366,1.04,20544,21488,1.04,20662
"합계",동대문구,이문2동,23225,0.69,33659,22857,0.69,33126,22888,0.69,33171,22692,0.69,32887,22454,0.69,32542,22004,0.69,31890,21174,0.69,30687,20947,0.69,30358,20417,0.69,29589.85507,20183,0.69,29251,19935,0.69,28891
"합계",동대문구,답십리1동,20294,0.86,23598,25989,0.86,30220,26582,0.84,31645,24846,0.79,31451,25166,0.81,31069,29492,0.81,36410,29783,0.81,36769,29511,0.81,36433,29373,0.81,36262.96296,28530,0.81,35222,28284,0.81,34919
"합계",중랑구,소계,421237,18.5,22773,423411,18.5,22892,418620,18.5,22633,415677,18.5,22474,412780,18.5,22318,408147,18.5,22067,402024,18.5,21736,399562,18.5,21603,391885,18.4955836,21188.03107,390140,18.4970972,21092,387470,18.4971346,20948
"합계",중랑구,면목2동,28235,0.73,38678,27936,0.73,38268,27560,0.73,37753,27424,0.73,37567,27057,0.73,37064,26482,0.73,36277,25942,0.73,35537,25214,0.77,32745,24405,0.77,31694.80519,24206,0.77,31436,24001,0.77,31170
"합계",중랑구,면목4동,22236,1.1,20215,21713,1.1,19739,22345,1.1,20314,21957,1.1,19961,21098,1.11,19007,20730,1.11,18676,20052,1.1,18229,19270,0.87,22149,19308,0.87,22193.10345,18746,0.87,21547,18490,0.87,21253
"합계",중랑구,면목5동,13911,0.64,21736,13597,0.64,21245,11607,0.64,18136,10824,0.64,16913,10487,0.64,16386,10071,0.64,15736,9825,0.64,15352,14661,0.7,20944,14897,0.7,21281.42857,14836,0.7,21194,14740,0.7,21057
"합계",중랑구,면목7동,25362,0.87,29152,24860,0.87,28575,24004,0.87,27591,23357,0.87,26847,22707,0.87,26100,22258,0.87,25584,22200,0.87,25517,22714,1.2,18928,22070,1.2,18391.66667,21798,1.2,18165,21557,1.2,17964
"합계",중랑구,상봉1동,26165,0.85,30782,26746,0.85,31466,26320,0.85,30965,26152,0.85,30767,25960,0.85,30541,25619,0.85,30140,25499,0.85,29999,24912,0.88,28309,24190,0.88,27488.63636,23714,0.88,26948,23353,0.88,26538
"합계",중랑구,상봉2동,18605,0.68,27360,18438,0.68,27115,18629,0.68,27396,19050,0.68,28015,18645,0.68,27419,19243,0.68,28299,19844,0.68,29182,20214,0.65,31098,20647,0.65,31764.61538,20612,0.65,31711,20760,0.65,31938
"합계",중랑구,중화1동,21566,0.68,31715,21287,0.68,31304,21283,0.68,31299,21285,0.68,31301,21179,0.68,31146,21030,0.68,30926,20916,0.68,30759,20400,0.64,31875,19784,0.64,30912.5,19293,0.64,30145,18908,0.64,29544
"합계",중랑구,중화2동,30438,0.98,31059,29665,0.98,30270,29090,0.98,29684,28578,0.98,29161,28723,0.98,29309,28660,0.98,29245,27274,0.98,27831,26073,1.01,25815,25315,1.01,25064.35644,24926,1.01,24679,24326,1.01,24085
"합계",중랑구,묵1동,36370,1.2,30308,35241,1.2,29368,34885,1.2,29071,34516,1.2,28763,36269,1.2,30224,36233,1.2,30194,36016,1.2,30013,35588,1.2,29657,34636,1.2,28863.33333,34344,1.2,28620,33935,1.2,28279
"합계",중랑구,묵2동,20019,0.7,28599,19563,0.7,27947,19613,0.7,28019,20250,0.7,28929,20443,0.7,29204,20355,0.7,29079,19901,0.7,28430,19672,0.67,29361,18946,0.67,28277.61194,18624,0.67,27797,18323,0.67,27348
"합계",중랑구,망우3동,19207,0.99,19401,18789,0.99,18979,18415,0.99,18601,18741,0.99,18930,18757,0.99,18946,18334,0.99,18519,17941,0.99,18122,17508,0.92,19030,16698,0.92,18150,16303,0.92,17721,16078,0.92,17476
"합계",중랑구,신내1동,33301,2.53,13162,42203,2.53,16681,42150,2.53,16660,42023,2.53,16610,41561,2.53,16427,41264,2.53,16310,40854,2.53,16148,39831,2.56,15559,38649,2.56,15097.26563,38205,2.56,14924,37938,2.56,14820
"합계",중랑구,신내2동,24878,0.99,25129,24192,0.99,24436,23913,0.99,24155,23511,0.99,23748,23018,0.99,23251,22379,0.99,22605,21905,0.99,22126,21302,0.93,22905,20529,0.93,22074.19355,20155,0.93,21672,19774,0.93,21262
"합계",중랑구,면목본동,37197,1.01,36829,36584,1.01,36222,36575,1.01,36213,36839,1.01,36474,36780,1.01,36416,36558,1.01,36196,36195,1.01,35837,35424,0.84,42171,34188,0.84,40700,33856,0.84,40305,33550,0.84,39940
"합계",중랑구,면목3.8동,29121,1.67,17438,28695,1.67,17183,28620,1.67,17138,28137,1.67,16849,27685,1.67,16578,27139,1.67,16251,26589,1.67,15922,25995,1.63,15948,25154,1.63,15431.90184,24617,1.63,15102,24842,1.63,15240
"합계",중랑구,망우본동,34626,2.88,12023,33902,2.88,11772,33611,2.88,11670,33033,2.88,11470,32411,2.88,11254,31792,2.88,11039,31071,2.88,10789,30784,3.03,10160,32469,3.03,10715.84158,35905,3.03,11850,36895,3.03,12177
"합계",성북구,소계,485347,24.58,19747,475961,24.58,19366,469560,24.58,19104,461617,24.58,18781,455407,24.57,18533,447687,24.57,18218,454744,24.57,18505,447056,24.58,18190,440142,24.576989,17908.70314,441984,24.5778973,17983,438168,24.5779176,17828
"합계",성북구,돈암1동,16374,0.49,33416,16324,0.49,33314,17222,0.49,35147,17007,0.49,34708,16745,0.49,34173,16404,0.49,33478,15921,0.49,32492,15379,0.49,31386,14791,0.49,30185.71429,14474,0.49,29539,14376,0.49,29339
"합계",성북구,돈암2동,23797,0.48,49577,23614,0.48,49196,23722,0.48,49421,23681,0.48,49335,25269,0.48,52644,25273,0.48,52652,25028,0.48,52142,24686,0.48,51429,23913,0.48,49818.75,23657,0.48,49285,23547,0.48,49056
"합계",성북구,안암동,18255,1.33,13726,18114,1.33,13620,18022,1.33,13550,18211,1.33,13692,17387,1.33,13073,17260,1.33,12977,17502,1.33,13159,16580,1.33,12466,16527,1.33,12426.31579,17118,1.33,12871,17268,1.33,12983
"합계",성북구,보문동,14285,0.56,25509,15124,0.56,27007,15018,0.56,26818,15069,0.56,26909,17260,0.56,30821,17067,0.56,30477,16653,0.56,29738,16123,0.56,28791,15766,0.56,28153.57143,16712,0.56,29843,16575,0.56,29598
"합계",성북구,정릉1동,20191,0.44,45889,19975,0.44,45398,19372,0.44,44027,19273,0.44,43802,18901,0.44,42957,18642,0.44,42368,19455,0.44,44216,18929,0.44,43020,18377,0.44,41765.90909,18197,0.44,41357,18015,0.44,40943
"합계",성북구,정릉2동,24182,1.17,20668,23962,1.17,20480,24644,1.17,21063,24609,1.17,21033,24495,1.17,20936,24267,1.17,20741,23834,1.17,20371,23736,1.17,20287,23268,1.17,19887.17949,22911,1.17,19582,22815,1.17,19500
"합계",성북구,정릉3동,18371,3.71,4952,17980,3.71,4846,17801,3.71,4798,17630,3.71,4752,17366,3.71,4681,17294,3.71,4661,17233,3.71,4645,16847,3.71,4541,16210,3.71,4369.272237,16567,3.71,4465,16628,3.71,4482
"합계",성북구,정릉4동,28050,3.13,8962,27815,3.13,8887,27893,3.13,8912,27818,3.13,8888,27423,3.13,8761,27161,3.13,8678,26792,3.13,8560,25993,3.13,8304,25322,3.13,8090.095847,24911,3.13,7959,24516,3.13,7833
"합계",성북구,길음1동,37951,0.79,48039,37987,0.79,48085,38048,0.79,48162,37908,0.79,47985,37797,0.79,47844,37829,0.79,47885,37082,0.79,46939,36568,0.79,46289,35615,0.79,45082.27848,35000,0.79,44304,34903,0.79,44181
"합계",성북구,길음2동,20815,0.58,35888,17404,0.58,30007,16300,0.58,28103,13173,0.58,22712,12345,0.58,21284,11767,0.58,20288,16620,0.58,28655,17167,0.58,29598,16780,0.58,28931.03448,21728,0.58,37462,21802,0.58,37590
"합계",성북구,월곡1동,29199,0.81,36048,28822,0.81,35583,28751,0.81,35495,28450,0.81,35123,28161,0.81,34767,27854,0.81,34388,27523,0.81,33979,27108,0.81,33467,26525,0.81,32746.91358,26169,0.81,32307,25799,0.81,31851
"합계",성북구,월곡2동,21611,1.36,15890,21425,1.36,15754,21483,1.36,15796,21147,1.36,15549,20823,1.36,15311,20702,1.36,15222,20509,1.36,15080,20396,1.36,14997,19896,1.36,14629.41176,19739,1.36,14514,19531,1.36,14361
"합계",성북구,장위1동,25420,0.7,36314,24380,0.7,34829,23502,0.7,33574,22573,0.7,32247,21336,0.7,30480,21228,0.7,30326,20592,0.7,29417,20449,0.7,29213,24511,0.7,35015.71429,24082,0.7,34403,23607,0.7,33724
"합계",성북구,장위2동,22150,0.67,33060,21452,0.67,32018,20950,0.67,31269,20533,0.67,30646,18517,0.67,27637,15069,0.67,22491,13972,0.67,20854,14106,0.67,21054,13953,0.67,20825.37313,13622,0.67,20331,13362,0.67,19943
"합계",성북구,장위3동,18804,0.65,28929,17534,0.65,26975,14165,0.65,21792,13226,0.65,20348,12336,0.65,18978,11689,0.65,17983,17580,0.65,27046,17359,0.65,26706,15980,0.65,24584.61538,15868,0.65,24412,15663,0.65,24097
"합계",성북구,성북동,19316,2.86,6754,18811,2.86,6577,18536,2.86,6481,18331,2.86,6409,17996,2.86,6292,17902,2.86,6259,17584,2.86,6148,17404,2.86,6085,17026,2.86,5953.146853,16889,2.86,5905,16503,2.86,5770
"합계",성북구,삼선동,28551,0.92,31034,28368,0.92,30835,27936,0.92,30365,27510,0.92,29902,27082,0.92,29437,26971,0.92,29316,26013,0.92,28275,24144,0.92,26243,23413,0.92,25448.91304,23044,0.92,25048,22824,0.92,24809
"합계",성북구,동선동,16963,0.73,23237,16727,0.73,22914,16974,0.73,23252,16770,0.73,22973,16614,0.73,22759,16386,0.73,22447,16276,0.73,22296,16246,0.73,22255,16115,0.73,22075.34247,15870,0.73,21740,15973,0.73,21881
"합계",성북구,종암동,43664,1.46,29907,43444,1.46,29756,43496,1.46,29792,43625,1.46,29880,42926,1.46,29401,42876,1.46,29367,42068,1.46,28814,41353,1.46,28324,40325,1.46,27619.86301,40111,1.46,27473,39766,1.46,27237
"합계",성북구,석관동,37398,1.73,21617,36699,1.73,21213,35725,1.73,20650,35073,1.73,20273,34628,1.73,20016,34046,1.73,19680,36507,1.73,21102,36483,1.73,21088,35829,1.73,20710.40462,35315,1.73,20413,34695,1.73,20055
"합계",강북구,소계,341921,23.6,14490,338410,23.6,14341,334426,23.6,14172,330704,23.6,14015,328002,23.6,13898,322915,23.6,13683,317695,23.6,13462,311569,23.6,13202,302563,23.6004413,12820.22637,297702,23.6004019,12614,292977,23.6004081,12414
"합계",강북구,번1동,21013,0.55,38205,20643,0.55,37533,20541,0.55,37347,20334,0.55,36971,19912,0.55,36204,19964,0.55,36298,19614,0.66,29718,19441,0.66,29456,18717,0.66,28359.09091,18578,0.66,28148,17963,0.66,27217
"합계",강북구,번2동,19457,1.25,15566,18927,1.25,15142,18746,1.25,14997,18407,1.25,14726,17937,1.25,14350,17504,1.25,14003,17102,0.95,18002,16544,0.95,17415,15932,0.95,16770.52632,15397,0.95,16207,14994,0.95,15783
"합계",강북구,번3동,21018,0.86,24440,20636,0.86,23995,20235,0.86,23529,19882,0.86,23119,19314,0.86,22458,18967,0.86,22055,18251,1.1,16592,17605,1.1,16005,16905,1.1,15368.18182,16449,1.1,14954,16420,1.1,14927
"합계",강북구,수유1동,23300,1.07,21776,23090,1.07,21579,22927,1.07,21427,22844,1.07,21350,22471,1.07,21001,22338,1.07,20877,21841,1.67,13078,21468,1.67,12855,20849,1.67,12484.43114,20501,1.67,12276,20200,1.67,12096
"합계",강북구,수유2동,22965,0.73,31459,22969,0.73,31464,22644,0.73,31019,22372,0.73,30647,22512,0.73,30838,22526,0.73,30858,21939,0.57,38489,21595,0.57,37886,21421,0.57,37580.70175,21054,0.57,36937,20697,0.57,36311
"합계",강북구,수유3동,24295,0.86,28250,23971,0.86,27873,23953,0.86,27852,24126,0.86,28053,24223,0.86,28166,24280,0.86,28233,24064,0.72,33422,23907,0.72,33204,23393,0.72,32490.27778,23778,0.72,33025,23954,0.72,33269
"합계",강북구,삼양동,31165,0.95,32805,30306,0.95,31901,30085,0.95,31668,29747,0.95,31313,29079,0.95,30609,26575,0.95,27974,25537,0.91,28063,24742,0.91,27189,23802,0.91,26156.04396,23090,0.91,25374,22622,0.91,24859
"합계",강북구,미아동,24116,0.73,33036,24014,0.73,32896,23756,0.73,32542,23591,0.73,32316,23431,0.73,32097,23228,0.73,31819,22814,0.93,24531,22723,0.93,24433,21997,0.93,23652.68817,21685,0.93,23317,21546,0.93,23168
"합계",강북구,송중동,32963,1.22,27019,32378,1.22,26539,31068,1.22,25466,29310,1.22,24025,30293,1.22,24830,29549,1.22,24220,31153,1.01,30845,30934,1.01,30628,30035,1.01,29737.62376,29910,1.01,29614,29296,1.01,29006
"합계",강북구,송천동,31507,0.88,35803,30928,0.88,35145,30453,0.88,34606,30536,0.88,34700,29970,0.88,34057,29519,0.88,33544,28628,0.9,31809,27871,0.9,30968,26801,0.9,29778.88889,25998,0.9,28887,25208,0.9,28009
"합계",강북구,삼각산동,35035,0.62,56508,35020,0.62,56484,34782,0.62,56100,34452,0.62,55568,33834,0.62,54571,33524,0.62,54071,32900,0.62,53065,32118,0.62,51803,31470,0.62,50758.06452,30939,0.62,49902,30716,0.62,49542
"합계",강북구,우이동,21436,10.95,1958,21717,10.95,1983,21904,10.95,2000,22014,10.95,2010,21897,10.95,2000,21895,10.95,2000,21391,10.28,2081,21076,10.28,2050,20678,10.28,2011.478599,20407,10.28,1985,20000,10.28,1946
"합계",강북구,인수동,33651,2.93,11485,33811,2.93,11540,33332,2.93,11376,33089,2.93,11293,33129,2.93,11307,33046,2.93,11278,32461,3.28,9897,31545,3.28,9617,30563,3.28,9317.987805,29916,3.28,9121,29361,3.28,8952
"합계",도봉구,소계,360609,20.7,17418,355712,20.7,17183,353241,20.71,17056,350272,20.67,16948,346234,20.67,16752,341649,20.67,16531,335631,20.66,16245,327361,20.65,15852,319373,20.6510043,15465.2527,313989,20.65101,15205,309494,20.65101,14987
"합계",도봉구,쌍문1동,22731,1.24,18331,22623,1.24,18244,22590,1.24,18218,22555,1.24,18190,22326,1.24,18005,22428,1.24,18087,22364,1.24,18035,22016,1.24,17755,21658,1.24,17466.12903,21445,1.24,17294,21085,1.24,17004
"합계",도봉구,쌍문2동,21342,0.54,39522,21222,0.54,39300,21294,0.54,39433,21104,0.54,39081,20627,0.54,38198,20580,0.54,38111,20025,0.54,37083,19406,0.54,35937,18864,0.54,34933.33333,18461,0.54,34187,18082,0.54,33485
"합계",도봉구,쌍문3동,18357,0.5,36714,18180,0.5,36360,18028,0.5,36056,17762,0.5,35524,17482,0.5,34964,17406,0.5,34812,17262,0.5,34524,16922,0.5,33844,16768,0.5,33536,16934,0.5,33868,16651,0.5,33302
"합계",도봉구,쌍문4동,21388,0.52,41131,21269,0.52,40902,21102,0.52,40581,20763,0.52,39929,20480,0.52,39385,20102,0.52,38658,19811,0.52,38098,19297,0.52,37110,18643,0.52,35851.92308,18348,0.52,35285,18120,0.52,34846
"합계",도봉구,방학1동,32130,0.69,46565,31600,0.69,45797,31622,0.69,45829,31371,0.69,45465,30730,0.69,44536,30563,0.69,44294,30056,0.69,43559,29236,0.69,42371,28912,0.69,41901.44928,28410,0.69,41174,28005,0.69,40587
"합계",도봉구,방학2동,23623,0.74,31923,22948,0.74,31011,22631,0.74,30582,22391,0.74,30258,22304,0.74,30141,21648,0.74,29254,21140,0.74,28568,20473,0.74,27666,19867,0.74,26847.2973,19354,0.74,26154,18739,0.74,25323
"합계",도봉구,방학3동,31732,2.64,12020,31235,2.64,11831,30909,2.64,11708,30448,2.64,11533,29784,2.64,11282,29336,2.64,11112,28782,2.64,10902,27973,2.62,10677,27110,2.62,10347.32824,26500,2.62,10115,26155,2.62,9983
"합계",도봉구,창1동,28658,0.88,32566,28196,0.88,32041,27881,0.88,31683,27745,0.88,31528,27347,0.88,31076,26725,0.88,30369,26271,0.88,29853,25400,0.88,28864,24827,0.88,28212.5,24502,0.88,27843,24224,0.88,27527
"합계",도봉구,창2동,31379,1.07,29326,31211,1.07,29169,31123,1.07,29087,31477,1.07,29418,31758,1.07,29680,31351,1.07,29300,30498,1.07,28503,29912,1.05,28488,29337,1.05,27940,28957,1.05,27578,28468,1.05,27112
"합계",도봉구,창3동,15950,0.67,23806,15865,0.67,23679,15821,0.67,23613,15568,0.67,23236,15338,0.67,22893,15150,0.67,22612,14777,0.67,22055,14402,0.67,21496,13923,0.67,20780.59701,13633,0.67,20348,13297,0.67,19846
"합계",도봉구,창4동,30668,0.96,31946,30170,0.96,31427,29838,0.96,31081,29374,0.96,30598,28899,0.96,30103,28464,0.96,29650,27873,0.96,29034,27286,0.95,28722,26583,0.95,27982.10526,26121,0.95,27496,26281,0.95,27664
"합계",도봉구,창5동,27754,0.7,39649,27348,0.7,39069,27105,0.7,38721,26862,0.7,38374,26457,0.7,37796,26029,0.7,37184,25802,0.7,36860,25308,0.7,36154,24709,0.7,35298.57143,24343,0.7,34776,24022,0.7,34317
"합계",도봉구,도봉1동,24102,8.72,2764,23731,8.72,2721,23526,8.72,2698,23628,8.72,2710,23383,8.72,2682,22839,8.72,2619,22293,8.72,2557,21810,8.72,2501,21210,8.72,2432.33945,20622,8.72,2365,20209,8.72,2318
"합계",도봉구,도봉2동,30795,0.83,37102,30114,0.83,36282,29771,0.83,35869,29224,0.83,35210,29319,0.83,35324,29028,0.83,34973,28677,0.83,34551,27920,0.83,33639,26962,0.83,32484.33735,26359,0.83,31758,26156,0.83,31513
"합계",노원구,소계,594027,35.44,16763,586056,35.44,16538,578221,35.44,16317,571212,35.44,16119,558075,35.44,15748,548160,35.44,15468,537303,35.44,15162,527032,35.44,14872,514946,35.4392087,14530.40344,508014,35.4390551,14335,502925,35.439122,14191
"합계",노원구,월계1동,23056,1.16,19876,22768,1.16,19628,22875,1.16,19720,24289,1.16,20939,24144,1.16,20814,24087,1.16,20765,23883,1.16,20589,23085,1.16,19901,22240,1.16,19172.41379,21580,1.16,18603,21299,1.16,18361
"합계",노원구,월계2동,30189,1.94,15561,29551,1.94,15232,28708,1.94,14798,26914,1.94,13873,27306,1.94,14075,26692,1.94,13759,27289,1.94,14066,27615,1.94,14235,26704,1.94,13764.94845,26066,1.94,13436,25643,1.94,13218
"합계",노원구,월계3동,35551,1.17,30385,34984,1.17,29901,34528,1.17,29511,33919,1.17,28991,33314,1.17,28474,32496,1.17,27774,31593,1.17,27003,30790,1.17,26316,30069,1.17,25700,29384,1.17,25115,28889,1.17,24691
"합계",노원구,공릉2동,46738,6.82,6853,46120,6.82,6762,45297,6.82,6642,44747,6.82,6561,41895,6.82,6143,41539,6.82,6091,41071,6.82,6022,40360,6.82,5918,41004,6.82,6012.316716,42538,6.82,6237,42361,6.82,6211
"합계",노원구,하계1동,30548,1.55,19708,30003,1.55,19357,29635,1.55,19119,29914,1.55,19299,29899,1.55,19290,29901,1.55,19291,29305,1.55,18906,27965,1.55,18042,27036,1.55,17442.58065,26982,1.55,17408,26723,1.55,17241
"합계",노원구,하계2동,25529,0.51,50057,25304,0.51,49616,25078,0.51,49173,24778,0.51,48584,24393,0.51,47829,23852,0.51,46769,23318,0.51,45722,22723,0.51,44555,22034,0.51,43203.92157,21642,0.51,42435,21369,0.51,41900
"합계",노원구,중계본동,29658,1.97,15055,29161,1.97,14803,28567,1.97,14501,28026,1.97,14226,27449,1.97,13934,26863,1.97,13636,25875,1.97,13135,24942,1.97,12661,24009,1.97,12187.30964,23477,1.97,11917,23131,1.97,11742
"합계",노원구,중계1동,30571,0.63,48525,30124,0.63,47816,29782,0.63,47273,29363,0.63,46608,28828,0.63,45759,28351,0.63,45002,28061,0.63,44541,27556,0.63,43740,26877,0.63,42661.90476,26580,0.63,42190,26425,0.63,41944
"합계",노원구,중계4동,22335,1.7,13138,22842,1.7,13436,22707,1.7,13357,22336,1.7,13139,22098,1.7,12999,21841,1.7,12848,21324,1.7,12544,20752,1.7,12207,19975,1.7,11750,19601,1.7,11530,19306,1.7,11356
"합계",노원구,상계1동,44029,5.62,7834,43376,5.62,7718,42935,5.62,7640,42402,5.62,7545,41695,5.62,7419,41010,5.62,7297,40121,5.62,7139,39204,5.62,6976,38275,5.62,6810.498221,37857,5.62,6736,36995,5.62,6583
